Course Code,Prereq_1,Prereq_2,Prereq_3,Prereq_4,Prereq_5,Prereq_6,Prereq_7,Prereq_8,Prereq_9,Prereq_10,Prereq_11,Prereq_12,Prereq_13,Prereq_14,Prereq_15,Prereq_16,Prereq_17,Prereq_18,Prereq_19,Prereq_20,Prereq_21,Prereq_22,Prereq_23,Prereq_24,Prereq_25,Prereq_26,Prereq_27,Prereq_28,Prereq_29,Prereq_30,Prereq_31,Prereq_32,Prereq_33,Prereq_34,Prereq_35,Prereq_36,Prereq_37,Prereq_38,Prereq_39,Prereq_40
EXSS 288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 291,EXSS 191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 322,EXSS 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 323,EXSS 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 324,ECON 101,EXSS 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 326,EXSS 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 327,STOR 151,STOR 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 360,EXSS 276,NUTR 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 366,EXSS 265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 367,EXSS 175,EXSS 265,EXSS 288,EXSS 366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 368,EXSS 175,EXSS 265,EXSS 288,EXSS 366,EXSS 367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 369,EXSS 175,EXSS 288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 370,EXSS 175,EXSS 265,EXSS 276,EXSS 288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 376,EXSS 175,EXSS 276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 380,EXSS 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 385,EXSS 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 393,EXSS 175,EXSS 265,EXSS 288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 397,EXSS 181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 408,EXSS 175,EXSS 276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 409,EXSS 175,EXSS 276,EXSS 376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 410,EXSS 175,EXSS 276,EXSS 376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 424,EXSS 221,EXSS 322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 430,EXSS 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 433L,EXSS 175,EXSS 276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 450,EXSS 175,EXSS 276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 475,EXSS 175,EXSS 276,EXSS 385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 478,EXSS 175,EXSS 276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 479,EXSS 175,EXSS 276,EXSS 366,EXSS 368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 493,EXSS 221,EXSS 322,EXSS 323,EXSS 324,EXSS 326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 576,EXSS 175,EXSS 276,EXSS 376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 580,EXSS 175,EXSS 380,EXSS 385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 593,EXSS 220,EXSS 408,EXSS 410,EXSS 380,EXSS 385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 693H,EXSS 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 694H,EXSS 273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 736,EXSS 730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 737,EXSS 730,EXSS 732,EXSS 736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 749,EXSS 740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 770,EXSS 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 780,EXSS 276,EXSS 376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 781,EXSS 376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 783,EXSS 780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 789,781 780,781  781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXSS 993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 691H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 692H,FOLK 691H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOLK 993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 102,FREN 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 203,FREN 102,FREN 105,FREN 401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 204,FREN 203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 255,FREN 204,FREN 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 260,FREN 204,FREN 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 262,FREN 204,FREN 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 300,FREN 204,FREN 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 305,FREN 255,FREN 260,FREN 262,FREN 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 308,FREN 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 310,FREN 255,FREN 260,FREN 262,FREN 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 311,FREN 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 312,FREN 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 315,FREN 255,FREN 260,FREN 262,FREN 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 320,FREN 255,FREN 260,FREN 262,FREN 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 325,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 326,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 330,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 350,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 353,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 354,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 355,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 356,FREN 255,FREN 260,FREN 262,FREN 300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 365,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 370,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 372,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 375,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 376,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 377,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 378,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 387,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 390,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 395,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 403,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 436,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 437,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 489,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 490,FREN 300,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 500,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 504,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 505,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 513,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 515,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 522,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 530,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 554,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 555,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 564,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 565,FREN 255,FREN 260,FREN 262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 566,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 575,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 576,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 583,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 585,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 590,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 611,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 617,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 670,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 675,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 687,FREN 300,FREN 330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 690,FREN 300,FREN 370,FREN 372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 691H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 692H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FREN 994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 253,MATH 231,CHEM 102,PHYS 114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GEOG 261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
